oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
562213100027934,110621890,2458860.7244294733,58860.2189005,12.7607384,0.00789300073,0,zr,91.8824459,22.3575325,0.614000022,-0.0140000004,20200112218900,562,0xd,0x1,19.5200005,26.0977097,0.0211948417,0.0835494846,5.4342504e-06,30,1.06400001,1
562213100027934,110718753,2458861.693030579,58861.1875347,12.7588844,0.00789228454,0,zr,91.88246,22.3575341,0.270999998,0.00400000019,20200113187535,562,0xd,0x1,19.7700005,26.0890465,0.0217494238,0.0825104043,5.72421823e-06,30,1.12300003,1
562213100027934,110723000,2458861.735494412,58861.23,12.7532339,0.00789010804,0,zr,91.8824569,22.35756,0.367000014,0.00200000009,20200113229757,562,0xd,0x1,19.6100006,26.0951462,0.0228871237,0.0880357102,6.41280212e-06,30,1.046,3
562213100027934,110723045,2458861.7359457966,58861.2304514,12.7494774,0.00788866263,0,zr,91.88246520000001,22.3575485,0.405999988,-0.00700000022,20200113230451,562,0xd,0x1,19.5400009,26.0963802,0.0228031855,0.0862576738,6.2963818e-06,30,1.046,3
562213100027934,110723090,2458861.73639718,58861.2309028,12.7494135,0.00788863841,0,zr,91.8824449,22.3575355,0.244000003,-0.00400000019,20200113230903,562,0xd,0x1,19.6299992,26.0983047,0.0217271317,0.0845348015,5.77060882e-06,30,1.046,3
562213100027934,110723135,2458861.7368485653,58861.2313542,12.7549238,0.0078907581,0,zr,91.8824539,22.357545,0.423000008,-0.00400000019,20200113231354,562,0xd,0x1,19.6299992,26.1028194,0.0212183595,0.0815475807,5.46246474e-06,30,1.04499996,3
562213100027934,110723180,2458861.7372999494,58861.2318056,12.7428532,0.00788612291,0,zr,91.8824517,22.3575398,0.703999996,-0.0160000008,20200113231806,562,0xd,0x1,19.6499996,26.0977268,0.0217982884,0.0871793777,5.82002167e-06,30,1.04499996,3
562213100027934,110723225,2458861.7377512334,58861.2322569,12.7514791,0.00788943283,0,zr,91.8824563,22.3575326,0.222000003,0.0,20200113232257,562,0xd,0x1,19.6000004,26.0973759,0.0212915111,0.083495222,5.55556198e-06,30,1.04400003,3
562213100027934,110723270,2458861.738202618,58861.2327083,12.7496262,0.00788872037,0,zr,91.8824533,22.3575314,0.488000005,-0.00499999989,20200113232708,562,0xd,0x1,19.7700005,26.1005173,0.0194695443,0.0843991414,4.58450313e-06,30,1.04400003,3
562213100027934,110723315,2458861.7386540025,58861.2331597,12.7544184,0.00789056346,0,zr,91.8824625,22.3575491,0.388000011,-0.00200000009,20200113233160,562,0xd,0x1,19.5400009,26.0983124,0.0218941923,0.0827273503,6.02024784e-06,30,1.04299998,3
562213100027934,110723361,2458861.739105386,58861.2336111,12.7580013,0.00789194461,0,zr,91.88244700000001,22.357533,0.423999995,0.00600000005,20200113233611,562,0xd,0x1,19.8400002,26.1029053,0.0206959732,0.0839464515,5.20600815e-06,30,1.04299998,3
562213100027934,110723406,2458861.739556771,58861.2340625,12.7640886,0.00789429341,0,zr,91.88245370000001,22.3575539,0.294999987,0.00200000009,20200113234062,562,0xd,0x1,19.6900005,26.1020088,0.0211988334,0.0837829113,5.53715063e-06,30,1.04299998,3
562213100027934,110723451,2458861.740008156,58861.2345139,12.7432613,0.00788627937,0,zr,91.8824673,22.3575431,0.676999986,-0.00700000022,20200113234514,562,0xd,0x1,19.6800003,26.0991249,0.0202824622,0.0856080651,5.00575106e-06,30,1.04200006,3
562213100027934,110723496,2458861.7404595395,58861.2349653,12.7581577,0.00789200515,0,zr,91.8824492,22.3575398,0.356999993,-0.0,20200113234965,562,0xd,0x1,19.6299992,26.1000614,0.0219473056,0.0826377198,5.8972596e-06,30,1.04200006,3
562213100027934,110723541,2458861.740910924,58861.2354167,12.7443142,0.00788668264,0,zr,91.8824495,22.3575298,0.395000011,-0.00999999978,20200113235417,562,0xd,0x1,19.7000008,26.1021805,0.0203049798,0.0863236412,5.04337777e-06,30,1.04200006,3
562213100027934,110723586,2458861.741362308,58861.2358681,12.7422581,0.00788589474,0,zr,91.8824545,22.3575415,0.605000019,-0.00300000003,20200113235868,562,0xd,0x1,19.4699993,26.1031189,0.0233670287,0.0793692991,6.75366891e-06,30,1.04100001,3
562213100027934,110723631,2458861.7418135926,58861.2363194,12.7600174,0.00789272226,0,zr,91.8824593,22.3575329,0.437999994,-0.00200000009,20200113236319,562,0xd,0x1,19.3600006,26.09692,0.0239308719,0.0820466205,6.9998141e-06,30,1.04100001,3
562213100027934,110723677,2458861.7422649767,58861.2367708,12.7372379,0.00788397435,0,zr,91.8824589,22.3575398,0.693000019,-0.00100000005,20200113236771,562,0xd,0x1,19.3700008,26.0960751,0.0254054051,0.0854475498,7.77671085e-06,30,1.04100001,3
562213100027934,110723722,2458861.7427163613,58861.2372222,12.7454376,0.00788711384,0,zr,91.8824591,22.3575413,0.400999993,-0.00200000009,20200113237222,562,0xd,0x1,19.4799995,26.0962906,0.0227840133,0.0829080567,6.34099661e-06,30,1.03999996,3
562213100027934,110723767,2458861.7431677454,58861.2376736,12.7658319,0.00789496861,0,zr,91.8824662,22.3575386,0.294999987,0.00100000005,20200113237674,562,0xd,0x1,19.1700001,26.0857563,0.0268729459,0.0857559517,8.74684611e-06,30,1.03999996,3
562213100027934,110723812,2458861.74361913,58861.238125,12.7501135,0.00788890757,0,zr,91.8824691,22.357546,0.317000002,-0.00200000009,20200113238125,562,0xd,0x1,18.8299999,26.081995,0.0357766077,0.0894511044,1.53825567e-05,30,1.03999996,3
562213100027934,110723857,2458861.7440705146,58861.2385764,12.735816,0.00788343046,0,zr,91.8824766,22.3575467,0.448000014,-0.0,20200113238576,562,0xd,0x1,18.8500004,26.0776596,0.0351393335,0.0843732283,1.47583514e-05,30,1.03900003,3
562213100027934,110723902,2458861.7445218987,58861.2390278,12.7355595,0.00788333267,0,zr,91.88246280000001,22.3575736,0.456,-0.00100000005,20200113239028,562,0xd,0x1,18.7999992,26.0693913,0.0349443778,0.0914631337,1.46460643e-05,30,1.03900003,3
562213100027934,110723947,2458861.744973283,58861.2394792,12.7568283,0.00789149199,0,zr,91.8824701,22.3575471,0.64200002,0.00100000005,20200113239479,562,0xd,0x1,18.5799999,26.0877285,0.0396581627,0.0872802734,1.93484611e-05,30,1.03900003,3
562213100027934,110723994,2458861.745436167,58861.2399421,12.7555399,0.00789099559,0,zr,91.8824661,22.3575842,0.397000015,0.00999999978,20200113239931,562,0xd,0x1,18.8600006,26.083437,0.0329700932,0.0857698172,1.29576874e-05,30,1.03799999,3
562213100027934,110724038,2458861.745875951,58861.2403819,12.7395248,0.00788484793,0,zr,91.8824547,22.3575482,0.634000003,0.00499999989,20200113240382,562,0xd,0x1,18.9300003,26.080368,0.0342878103,0.09014339,1.40924567e-05,30,1.03799999,3
562213100027934,110724083,2458861.746327335,58861.2408333,12.7474136,0.00788787194,0,zr,91.8824404,22.3575469,0.428000003,0.00400000019,20200113240833,562,0xd,0x1,18.8999996,26.0762787,0.0346533172,0.0894885883,1.43606539e-05,30,1.03799999,3
562213100027934,110724128,2458861.746778721,58861.2412847,12.7665644,0.00789525174,0,zr,91.8825022,22.3575709,0.505999982,0.00700000022,20200113241285,562,0xd,0x1,18.3700008,26.0974808,0.0450123101,0.0890325457,2.50164412e-05,30,1.03699994,3
562213100027934,110724173,2458861.747230104,58861.2417361,12.7574854,0.00789174531,0,zr,91.8824486,22.3575668,0.477999985,-0.00300000003,20200113241736,562,0xd,0x1,18.7399998,26.0993767,0.0362992287,0.0853595659,1.58778566e-05,30,1.03699994,3
562213100027934,110724218,2458861.7476814887,58861.2421875,12.7485647,0.00788831245,0,zr,91.8824842,22.3575658,0.81099999,-0.00400000019,20200113242188,562,0xd,0x1,18.6700001,26.0904217,0.0384135097,0.0897336379,1.80078332e-05,30,1.03699994,3
562213100027934,110724265,2458861.7481444725,58861.2426505,12.7477932,0.00788801815,0,zr,91.882469,22.3575571,0.616999984,0.0,20200113242639,562,0xd,0x1,18.5599995,26.0956593,0.0415381119,0.0859462768,2.11265742e-05,30,1.03699994,3
562213100027934,110724310,2458861.748595858,58861.2431019,12.7569199,0.00789152738,0,zr,91.8824974,22.3575976,0.646000028,-0.0,20200113243102,562,0xd,0x1,18.6700001,26.0898094,0.0386357158,0.0851607397,1.82578315e-05,30,1.03600001,3
562213100027934,110724355,2458861.7490471406,58861.2435532,12.7512417,0.00788934156,0,zr,91.88246950000001,22.3575687,0.559000015,-0.00200000009,20200113243542,562,0xd,0x1,19.2299995,26.0871162,0.0264961869,0.0885810256,8.42080772e-06,30,1.03600001,3
562213100027934,110724400,2458861.749498524,58861.2440046,12.7371979,0.00788395852,0,zr,91.8824429,22.3575332,0.791000009,-0.0209999997,20200113244005,562,0xd,0x1,19.5699997,26.0940247,0.0243669227,0.0847799405,7.28011673e-06,30,1.03600001,3
562213100027934,110724445,2458861.7499499093,58861.244456,12.7516165,0.00788948499,0,zr,91.8824579,22.3575495,0.708000004,-0.00400000019,20200113244456,562,0xd,0x1,19.5100002,26.0984821,0.0222942512,0.0852267072,5.99776786e-06,30,1.03600001,3
562213100027934,110724490,2458861.7504012934,58861.2449074,12.7590981,0.00789236743,0,zr,91.8824588,22.357536,0.236000001,-0.00100000005,20200113244907,562,0xd,0x1,19.4300003,26.0969772,0.0246206559,0.0828968883,7.45799161e-06,30,1.03600001,3
562213100027934,110724535,2458861.750852678,58861.2453588,12.7449865,0.00788694061,0,zr,91.882461,22.3575231,0.68900001,-0.00200000009,20200113245359,562,0xd,0x1,19.3199997,26.0948448,0.0270072874,0.083132416,8.79334857e-06,30,1.03499997,3
562213100027934,110724581,2458861.7513040616,58861.2458102,12.7473602,0.00788785145,0,zr,91.8824517,22.3575266,0.488000005,-0.00100000005,20200113245810,562,0xd,0x1,19.5400009,26.093214,0.0228612907,0.0872624815,6.22767357e-06,30,1.03499997,3
562213100027934,110724626,2458861.751755446,58861.2462616,12.7458878,0.00788728613,0,zr,91.8824582,22.3575395,0.412999988,-0.00200000009,20200113246262,562,0xd,0x1,19.4699993,26.0957375,0.0240474008,0.0850164369,7.03704291e-06,30,1.03499997,3
562213100027934,110724671,2458861.7522068303,58861.246713,12.7592173,0.00789241306,0,zr,91.8824441,22.3575431,0.432999998,-0.0,20200113246713,562,0xd,0x1,19.6499996,26.1001034,0.0208643302,0.0852104053,5.2797086e-06,30,1.03499997,3
562213100027934,110724716,2458861.752658215,58861.2471644,12.7509041,0.00788921118,0,zr,91.8824632,22.3575442,0.688000023,-0.00700000022,20200113247164,562,0xd,0x1,19.7199993,26.0987682,0.0212737825,0.0852981359,5.51109724e-06,30,1.03499997,3
562213100027934,110724761,2458861.753109499,58861.2476157,12.7540159,0.00789040886,0,zr,91.8824514,22.3575468,0.263000011,0.00300000003,20200113247616,562,0xd,0x1,19.6200008,26.0978775,0.0240187049,0.0852890164,7.04256672e-06,30,1.03400004,3
562213100027934,110724807,2458861.7535724826,58861.2480787,12.7392292,0.00788473524,0,zr,91.8824512,22.3575293,0.298000008,-0.00600000005,20200113248067,562,0xd,0x1,19.7099991,26.0990505,0.0246758237,0.0810228288,7.57832049e-06,30,1.03400004,3
562213100027934,110724853,2458861.754023867,58861.2485301,12.7565975,0.00789140351,0,zr,91.8824567,22.3575356,0.238999993,-0.00200000009,20200113248519,562,0xd,0x1,19.5499992,26.0984764,0.0261934474,0.083528012,8.32352453e-06,30,1.03400004,3
562213100027934,110724896,2458861.754463652,58861.2489699,12.751893,0.00788959116,0,zr,91.8824497,22.3575302,0.991999984,-0.0130000003,20200113248970,562,0xd,0x1,19.5300007,26.0987587,0.025732819,0.0818007886,8.1352091e-06,30,1.03400004,3
562213100027934,110724942,2458861.754915036,58861.2494213,12.74506,0.00788696855,0,zr,91.88245730000001,22.3575394,0.476000011,-0.00499999989,20200113249421,562,0xd,0x1,19.5200005,26.1008968,0.0230592657,0.0826459527,6.50370885e-06,30,1.03400004,3
562213100027934,110724987,2458861.7553664204,58861.2498727,12.7275877,0.00788029376,0,zr,91.8824583,22.3575386,0.612999976,-0.00600000005,20200113249873,562,0xd,0x1,19.4200001,26.0933781,0.0233997144,0.0879373848,6.71636644e-06,30,1.03400004,3
562213100027934,110725032,2458861.7558178045,58861.2503241,12.7387438,0.00788454991,0,zr,91.8824505,22.3575388,0.666999996,-0.0140000004,20200113250324,562,0xd,0x1,19.5799999,26.0975647,0.0233178008,0.0838678256,6.63733636e-06,30,1.03299999,3
562213100027934,110725078,2458861.756280688,58861.250787,12.7428999,0.00788614061,0,zr,91.8824493,22.3575342,0.750999987,-0.0179999992,20200113250775,562,0xd,0x1,19.8799992,26.1017418,0.0226362366,0.0848631635,6.24353925e-06,30,1.03299999,3
562213100027934,110725123,2458861.756732072,58861.2512384,12.7591791,0.00789239816,0,zr,91.8824516,22.3575355,0.405999988,-0.00200000009,20200113251238,562,0xd,0x1,19.7299995,26.1020546,0.0203946326,0.0837664232,5.11701001e-06,30,1.03299999,3
562213100027934,110725168,2458861.7571834563,58861.2516898,12.7521753,0.00788970012,0,zr,91.8824487,22.3575386,0.319000006,-0.00700000022,20200113251690,562,0xd,0x1,19.8799992,26.1060314,0.0192051008,0.0824462995,4.5325537e-06,30,1.03299999,3
562213100027934,110725214,2458861.757634841,58861.2521412,12.7611732,0.00789316837,0,zr,91.882451,22.3575443,0.202999994,-0.0,20200113252130,562,0xd,0x1,19.7600002,26.1020546,0.0207072254,0.0859990418,5.31579826e-06,30,1.03299999,3
562213100027934,110725259,2458861.758086225,58861.2525926,12.7486115,0.00788833015,0,zr,91.8824545,22.357539,0.493000001,-0.0170000009,20200113252581,562,0xd,0x1,19.7700005,26.1034584,0.0204112642,0.0835933089,5.0582662e-06,30,1.03299999,3
562213100027934,110725304,2458861.7585376096,58861.253044,12.74617,0.00788739417,0,zr,91.882459,22.3575485,0.640999973,-0.0140000004,20200113253044,562,0xd,0x1,19.7000008,26.1040096,0.0224546436,0.0840617716,6.29837268e-06,30,1.03299999,3
562213100027934,110725349,2458861.7589889937,58861.2534954,12.7482557,0.00788819417,0,zr,91.8824548,22.3575361,0.465000004,-0.0170000009,20200113253484,562,0xd,0x1,19.7299995,26.1041012,0.0206164718,0.0830283463,5.14767999e-06,30,1.03299999,3
562213100027934,110725393,2458861.759428778,58861.2539352,12.7510233,0.00788925774,0,zr,91.882446,22.3575333,0.330000013,-0.0149999997,20200113253935,562,0xd,0x1,19.8700008,26.1058769,0.0205946695,0.0836630017,5.27468683e-06,30,1.03299999,3
562213100027934,110725438,2458861.759880163,58861.2543866,12.7540359,0.00789041631,0,zr,91.8824587,22.3575502,0.592999995,-0.00200000009,20200113254387,562,0xd,0x1,19.8899994,26.1028976,0.0193197019,0.0832261294,4.54514839e-06,30,1.03299999,3
562213100027934,110725484,2458861.7603430455,58861.2548495,12.7326365,0.00788221788,0,zr,91.8824423,22.3575275,0.479999989,-0.00800000038,20200113254838,562,0xd,0x1,19.8299999,26.1024399,0.0198555999,0.0857544839,4.8958982e-06,30,1.03199995,3
562213100027934,110725528,2458861.760782931,58861.2552894,12.7379951,0.00788426306,0,zr,91.8824595,22.3575393,0.869000018,-0.0109999999,20200113255289,562,0xd,0x1,19.7800007,26.0978031,0.0220008846,0.0870632157,5.94582843e-06,30,1.03199995,3
562213100027934,110725574,2458861.761234215,58861.2557407,12.7495251,0.00788868219,0,zr,91.8824557,22.3575292,0.279000014,-0.00700000022,20200113255741,562,0xd,0x1,19.8899994,26.1053638,0.0204921383,0.0827263072,5.19312061e-06,30,1.03199995,3
562213100027934,110725619,2458861.761685599,58861.2561921,12.7472649,0.00788781419,0,zr,91.8824539,22.3575312,0.40200001,-0.00800000038,20200113256192,562,0xd,0x1,19.6900005,26.1021023,0.0218412951,0.0847425014,5.79346624e-06,30,1.03199995,3
562213100027934,110725664,2458861.762136984,58861.2566435,12.7544909,0.0078905914,0,zr,91.8824517,22.3575329,0.195999995,-0.00300000003,20200113256644,562,0xd,0x1,19.6299992,26.0963478,0.0212358125,0.088187553,5.58711827e-06,30,1.03199995,3
562213100027934,110725709,2458861.762588368,58861.2570949,12.7513046,0.00788936578,0,zr,91.8824575,22.357541,0.433999985,-0.0,20200113257095,562,0xd,0x1,19.75,26.1021423,0.0212776065,0.0851142779,5.53942164e-06,30,1.03199995,3
562213100027934,110725754,2458861.763039752,58861.2575463,12.7421274,0.00788584445,0,zr,91.8824511,22.3575373,0.419999987,-0.00200000009,20200113257546,562,0xd,0x1,19.7000008,26.0979404,0.0220054537,0.0836570039,5.95930669e-06,30,1.03199995,3
562213100027934,110725799,2458861.763491136,58861.2579977,12.7408838,0.00788536854,0,zr,91.8824476,22.3575265,0.488999993,-0.00400000019,20200113257998,562,0xd,0x1,19.5400009,26.0987034,0.0220451858,0.0847322121,5.965524e-06,30,1.03199995,3
562213100027934,110725844,2458861.7639425206,58861.2584491,12.7565727,0.0078913942,0,zr,91.8824643,22.3575545,0.291000009,-0.00200000009,20200113258449,562,0xd,0x1,19.5100002,26.0994358,0.0227892492,0.0863843858,6.38933443e-06,30,1.03199995,3
562213100027934,110725891,2458861.764405404,58861.258912,12.7478161,0.00788802654,0,zr,91.8824565,22.3575189,0.629000008,-0.00400000019,20200113258900,562,0xd,0x1,19.4500008,26.0956459,0.023013927,0.084051311,6.56601242e-06,30,1.03199995,3
562213100027934,110725935,2458861.764845289,58861.2593519,12.756052,0.00789119303,0,zr,91.8824554,22.3575259,0.605000019,-0.00100000005,20200113259352,562,0xd,0x1,19.2299995,26.0899029,0.0253613424,0.0810155198,7.65797904e-06,30,1.03199995,3
562213100027934,110725980,2458861.7652965733,58861.2598032,12.7520294,0.00788964424,0,zr,91.8824584,22.3575421,0.72299999,-0.00200000009,20200113259803,562,0xd,0x1,19.1100006,26.0818691,0.0272327252,0.0838832855,8.78619267e-06,30,1.03199995,3
562213100027934,110726025,2458861.7657479574,58861.2602546,12.7587538,0.00789223425,0,zr,91.88247740000001,22.3575499,0.460000008,-0.0,20200113260255,562,0xd,0x1,19.0400009,26.0826225,0.0291783102,0.0844044238,1.01349588e-05,30,1.03199995,3
562213100027934,110726070,2458861.766199342,58861.260706,12.7599993,0.00789271481,0,zr,91.8824743,22.3575455,0.791999996,0.00400000019,20200113260706,562,0xd,0x1,18.8199997,26.0718613,0.0357432626,0.0800393745,1.53217898e-05,30,1.03199995,3
562213100027934,110726116,2458861.7666623257,58861.261169,12.7523842,0.00788978115,0,zr,91.8824712,22.3575629,0.588999987,-0.00400000019,20200113261157,562,0xd,0x1,19.1599998,26.0832253,0.0259283278,0.0890343115,7.9678066e-06,30,1.03199995,3
562213100027934,110726162,2458861.7671137094,58861.2616204,12.7493286,0.00788860582,0,zr,91.8824496,22.3575471,0.363999993,0.0,20200113261609,562,0xd,0x1,19.1599998,26.0841618,0.0259538908,0.0880763382,8.05809213e-06,30,1.03199995,3
562213100027934,110726207,2458861.7675650935,58861.2620718,12.7464495,0.00788750127,0,zr,91.8824607,22.3575476,0.623000026,0.00300000003,20200113262072,562,0xd,0x1,19.1000004,26.0832748,0.028743485,0.0864526555,9.93943468e-06,30,1.03199995,3
562213100027934,110726252,2458861.768016377,58861.2625231,12.742444,0.00788596552,0,zr,91.8824474,22.3575482,0.328999996,-0.0,20200113262523,562,0xd,0x1,19.2900009,26.0892582,0.0261924937,0.0842163935,8.32668957e-06,30,1.03199995,3
562213100027934,110726297,2458861.768467762,58861.2629745,12.745697,0.00788721256,0,zr,91.8824552,22.3575377,0.569999993,-0.00100000005,20200113262975,562,0xd,0x1,19.3199997,26.0865211,0.0245736651,0.0861215889,7.18419915e-06,30,1.03199995,3
562213100027934,110726342,2458861.7689191466,58861.2634259,12.7414885,0.00788559951,0,zr,91.88246,22.3575456,0.442999989,0.00700000022,20200113263426,562,0xd,0x1,19.1599998,26.0853004,0.0263040699,0.0883504972,8.40364191e-06,30,1.03299999,3
562213100027934,110726387,2458861.769370531,58861.2638773,12.7508163,0.00788917858,0,zr,91.8824759,22.3575601,0.601999998,-0.00800000038,20200113263877,562,0xd,0x1,19.0,26.0816536,0.0294960756,0.0857019871,1.02379136e-05,30,1.03299999,3
562213100027934,110726432,2458861.769821915,58861.2643287,12.7439384,0.00788653828,0,zr,91.8824696,22.3575713,0.862999976,0.0149999997,20200113264329,562,0xd,0x1,18.8099995,26.0777569,0.0373081975,0.082154654,1.66173213e-05,30,1.03299999,3
562213100027934,110726478,2458861.770273299,58861.2647801,12.7476072,0.00788794551,0,zr,91.8824585,22.3575445,0.527999997,0.00300000003,20200113264780,562,0xd,0x1,19.0300007,26.0824356,0.0291859973,0.0859640166,1.0138443e-05,30,1.03299999,3
562213100027934,110726523,2458861.770724683,58861.2652315,12.7565861,0.00789139885,0,zr,91.8824563,22.3575622,0.331999987,0.00200000009,20200113265232,562,0xd,0x1,18.9799995,26.0844383,0.03170624,0.08393123,1.19220349e-05,30,1.03299999,3
562213100027934,110726568,2458861.771176067,58861.2656829,12.7529716,0.00789000653,0,zr,91.8824619,22.3575727,0.898999989,-0.0,20200113265683,562,0xd,0x1,19.0499992,26.0878143,0.0301401131,0.0840414762,1.08140403e-05,30,1.03299999,3
562213100027934,110726613,2458861.7716274518,58861.2661343,12.7556477,0.0078910375,0,zr,91.8824581,22.35755,0.470999986,0.0109999999,20200113266134,562,0xd,0x1,19.0200005,26.0824871,0.0278861374,0.0866114423,9.36574543e-06,30,1.03299999,3
562213100027934,110726658,2458861.772078736,58861.2665856,12.7346106,0.00788297039,0,zr,91.8824598,22.357558,0.662999988,0.00100000005,20200113266586,562,0xd,0x1,19.2099991,26.0853939,0.0265979078,0.0909151584,8.76354989e-06,30,1.03299999,3
562213100027934,110726704,2458861.772541719,58861.2670486,12.7405434,0.00788523816,0,zr,91.8824493,22.3575639,0.488000005,0.00300000003,20200113267037,562,0xd,0x1,18.8500004,26.0673428,0.0365756266,0.0912855268,1.59120118e-05,30,1.03299999,3
562213100027934,110726750,2458861.772993104,58861.2675,12.7378073,0.00788419135,0,zr,91.8824575,22.3575376,0.541999996,0.0,20200113267488,562,0xd,0x1,19.0799999,26.0855999,0.0282403957,0.0849886909,9.5564601e-06,30,1.03299999,3
562213100027934,110726795,2458861.7734444872,58861.2679514,12.7467012,0.00788759813,0,zr,91.8824513,22.3575452,0.388999999,-0.00400000019,20200113267940,562,0xd,0x1,18.8600006,26.0765171,0.0334283747,0.0836224481,1.33805434e-05,30,1.03400004,3
562213100027934,110726840,2458861.7738958728,58861.2684028,12.7535458,0.00789022818,0,zr,91.8824833,22.35756,0.782000005,0.00600000005,20200113268403,562,0xd,0x1,18.8400002,26.0643806,0.0354028493,0.0805301815,1.50056339e-05,30,1.03400004,3
562213100027934,110726885,2458861.774347256,58861.2688542,12.7544346,0.00789056998,0,zr,91.8824551,22.3575527,0.432999998,-0.00200000009,20200113268854,562,0xd,0x1,19.1700001,26.0822716,0.0268783625,0.0885821953,8.71793691e-06,30,1.03400004,3
562213100027934,110726930,2458861.77479864,58861.2693056,12.758069,0.00789197069,0,zr,91.8824512,22.3575466,0.316000015,0.00100000005,20200113269306,562,0xd,0x1,19.2399998,26.0879154,0.0252769645,0.0856287703,7.68254813e-06,30,1.03400004,3
562213100027934,110726975,2458861.7752499245,58861.2697569,12.7561455,0.00789122935,0,zr,91.8824593,22.3575379,0.485000014,0.0,20200113269757,562,0xd,0x1,19.0400009,26.0859776,0.0289827753,0.0855206922,9.98545329e-06,30,1.03400004,3
562213100027934,110727020,2458861.7757013086,58861.2702083,12.7614393,0.00789327081,0,zr,91.882459,22.3575284,0.254000008,0.00100000005,20200113270208,562,0xd,0x1,18.9200001,26.0842857,0.0316257626,0.0848365128,1.19018932e-05,30,1.03400004,3
562213100027934,110727065,2458861.7761526927,58861.2706597,12.7420568,0.00788581744,0,zr,91.8824608,22.3575535,0.772000015,0.00100000005,20200113270660,562,0xd,0x1,18.9400005,26.0798512,0.0331499241,0.0832866654,1.30569442e-05,30,1.03400004,3
562213100027934,110727111,2458861.7766040773,58861.2711111,12.724555,0.00787914079,0,zr,91.8824788,22.3575514,0.603999972,0.00600000005,20200113271111,562,0xd,0x1,18.7600002,26.0883026,0.0371361077,0.0872126594,1.64486337e-05,30,1.03499997,3
562213100027934,110727156,2458861.7770554614,58861.2715625,12.7478199,0.00788802747,0,zr,91.8824729,22.3575627,0.896000028,0.00300000003,20200113271562,562,0xd,0x1,18.9699993,26.0816345,0.0319574177,0.0869493261,1.21705925e-05,30,1.03499997,3
562213100027934,110727201,2458861.7775068446,58861.2720139,12.7563171,0.00789129548,0,zr,91.8824612,22.3575592,0.356000006,0.00499999989,20200113272014,562,0xd,0x1,19.2000008,26.087141,0.0271591526,0.0879142806,8.88531486e-06,30,1.03499997,3
562213100027934,110727246,2458861.7779582287,58861.2724653,12.7467279,0.00788760837,0,zr,91.882452,22.3575338,0.574000001,0.00100000005,20200113272465,562,0xd,0x1,19.0599995,26.091526,0.0296140537,0.0798067376,1.06056041e-05,30,1.03499997,3
562213100027934,110727292,2458861.7784211133,58861.2729282,12.753108,0.00789005961,0,zr,91.8824667,22.3575392,0.559000015,0.00700000022,20200113272928,562,0xd,0x1,18.9099998,26.0789375,0.032493785,0.0854266137,1.25332535e-05,30,1.03499997,3
562213100027934,110727337,2458861.7788724974,58861.2733796,12.7461128,0.00788737275,0,zr,91.8824603,22.3575309,0.564999998,-0.00200000009,20200113273368,562,0xd,0x1,19.2099991,26.0889149,0.0279109217,0.085543938,9.30750411e-06,30,1.03600001,3
562213100027934,110727383,2458861.779323881,58861.273831,12.7358103,0.0078834286,0,zr,91.882457,22.3575585,0.758000016,0.0120000001,20200113273831,562,0xd,0x1,19.0599995,26.0925789,0.0276912209,0.0815678835,9.18657224e-06,30,1.03600001,3
562213100027934,110727428,2458861.7797752656,58861.2742824,12.7334242,0.00788251869,0,zr,91.8824609,22.3575474,0.748000026,0.0120000001,20200113274282,562,0xd,0x1,19.3500004,26.0931854,0.0252924822,0.0837913975,7.80106348e-06,30,1.03600001,3
562213100027934,110727473,2458861.7802266497,58861.2747338,12.7411013,0.00788545143,0,zr,91.8824639,22.3575492,0.791000009,0.00999999978,20200113274734,562,0xd,0x1,19.0900002,26.0868835,0.0289118644,0.0854991525,9.89484852e-06,30,1.03600001,3
562213100027934,110727519,2458861.780689633,58861.2751968,12.7388916,0.00788460579,0,zr,91.8824625,22.3575276,0.693000019,0.00700000022,20200113275197,562,0xd,0x1,19.0799999,26.0896683,0.0276122727,0.0819032788,9.17220495e-06,30,1.03699994,3
562213100027934,110727564,2458861.781140917,58861.2756481,12.7524967,0.00788982399,0,zr,91.8824636,22.3575352,0.421000004,0.00300000003,20200113275648,562,0xd,0x1,19.1599998,26.0883064,0.0277676601,0.0874016955,9.30623992e-06,30,1.03699994,3
562213100027934,110727609,2458861.7815923006,58861.2760995,12.7458525,0.00788727216,0,zr,91.8824489,22.3575495,0.718999982,-0.00600000005,20200113276100,562,0xd,0x1,19.4699993,26.0946388,0.0238375533,0.0882994905,6.95282506e-06,30,1.03699994,3
562213100027934,110727655,2458861.7820436857,58861.2765509,12.7457247,0.00788722374,0,zr,91.8824609,22.357552,0.342999995,0.00200000009,20200113276551,562,0xd,0x1,19.4200001,26.0965157,0.0235222988,0.0846194103,6.65308244e-06,30,1.03699994,3
562213100027934,110727700,2458861.7824950693,58861.2770023,12.7453871,0.00788709428,0,zr,91.8824483,22.3575334,0.395000011,-0.00300000003,20200113277002,562,0xd,0x1,19.4899998,26.100172,0.0219695903,0.0848052129,5.829565e-06,30,1.03799999,3
