time,flux,flux_err,cadenceno,sap_flux,kspsap_flux,kspsap_flux_err,quality,orbitid,sap_x,sap_y,sap_bkg,sap_bkg_err,kspsap_flux_sml,kspsap_flux_lag
2505.0127328034423,0.9982372,0.0029075686,183967,0.9811536,0.9982372,0.0029075686,0,0,292.42978,381.23767,-278.45,301.76,1.0004917,0.99509466
2505.0196778880154,0.9969439,0.0029075686,183968,0.9797093,0.9969439,0.0029075686,0,0,292.43118,381.2366,-158.6,319.12,0.99845314,0.9952098
2505.0266229725885,0.9978203,0.0029075686,183969,0.98040247,0.9978203,0.0029075686,0,0,292.4316,381.23788,55.54,308.9,0.99855685,0.99636984
2505.0335680571648,1.006356,0.0029075686,183970,0.9886249,1.006356,0.0029075686,0,0,292.4316,381.23672,-392.24,249.67,1.0026177,1.0077361
2505.040513141739,1.0021129,0.0029075686,183971,0.9842982,1.0021129,0.0029075686,0,0,292.42767,381.23605,-75.92,423.96,0.99991024,1.0035646
2505.0474582261013,1.0001124,0.0029075686,183972,0.98218095,1.0001124,0.0029075686,0,0,292.43027,381.2366,-345.0,311.31,0.99973994,1.000152
2505.054403310263,1.0047518,0.0029075686,183973,0.9865896,1.0047518,0.0029075686,0,0,292.43054,381.23996,-162.76,285.65,1.002084,1.0065908
2505.0613483944235,1.0054536,0.0029075686,183974,0.98713666,1.0054536,0.0029075686,0,0,292.43085,381.2381,-251.45,429.61,1.0030495,1.0074794
2505.0682934785855,1.0008807,0.0029075686,183975,0.98251116,1.0008807,0.0029075686,0,0,292.42877,381.2384,-14.43,243.04,0.99997103,1.0016
2505.075238562747,0.99987125,0.0029075686,183976,0.9813899,0.99987125,0.0029075686,0,0,292.4298,381.23746,144.8,264.8,0.9996245,0.9999047
2505.0821836469067,0.99862665,0.0029075686,183977,0.98004353,0.99862665,0.0029075686,0,0,292.433,381.23715,-106.56,277.26,0.9993074,0.99730533
2505.089128730856,1.0028335,0.0029075686,183978,0.9840521,1.0028335,0.0029075686,0,0,292.431,381.2392,-93.88,285.57,1.0010383,1.0031786
2505.0960738146036,0.99429244,0.0029075686,183979,0.9755574,0.99429244,0.0029075686,0,0,292.43085,381.2394,0.15,307.24,0.99704856,0.9920025
2505.103018898349,1.0052308,0.0029075686,183980,0.98618,1.0052308,0.0029075686,0,0,292.43054,381.238,-126.16,257.85,1.0028609,1.0058373
2505.1099639820986,0.9992123,0.0029075686,183981,0.98017186,0.9992123,0.0029075686,0,0,292.4297,381.23727,-229.82,414.43,1.0006773,0.9977484
2505.116909065845,1.004338,0.0029075686,183982,0.98510087,1.004338,0.0029075686,0,0,292.4305,381.23972,-55.02,300.24,1.0026183,1.0042934
2505.123854149592,1.0047083,0.0029075686,183983,0.98537004,1.0047083,0.0029075686,0,0,292.43,381.24014,-186.0,307.64,1.0015978,1.0070177
2505.130799233127,0.9996567,0.0029075686,183984,0.98032725,0.9996567,0.0029075686,0,0,292.42966,381.23856,-116.4,322.97,0.9988479,0.99817157
2505.13774431646,0.9980557,0.0029075686,183985,0.978674,0.9980557,0.0029075686,0,0,292.431,381.24008,-166.4,279.27,0.99912286,0.99844116
2505.144689399793,1.0026151,0.0029075686,183986,0.9830663,1.0026151,0.0029075686,0,0,292.43024,381.2378,-105.98,349.72,1.0009402,1.0031389
2505.151634483127,1.0001781,0.0029075686,183987,0.9806034,1.0001781,0.0029075686,0,0,292.4316,381.23904,-102.47,275.63,0.9994153,1.0009685
2505.15857956646,1.0039203,0.0029075686,183988,0.9842036,1.0039203,0.0029075686,0,0,292.43005,381.23923,-150.44,335.53,1.002051,1.0046268
2505.165524649794,1.0010289,0.0029075686,183989,0.9813052,1.0010289,0.0029075686,0,0,292.429,381.23795,-169.44,302.65,0.99930793,1.0025718
2505.172469732915,1.0056795,0.0029075686,183990,0.9858049,1.0056795,0.0029075686,0,0,292.43094,381.2416,-164.49,175.9,1.002949,1.006767
2505.1794148158338,0.99444664,0.0029075686,183991,0.9747403,0.99444664,0.0029075686,0,0,292.42838,381.23837,155.99,266.59,0.9959211,0.99250686
2505.1863598987525,1.0032701,0.0029075686,183992,0.9833395,1.0032701,0.0029075686,0,0,292.43124,381.24146,-235.88,314.33,1.0004498,1.0053276
2505.1933049816707,1.0017203,0.0029075686,183993,0.9817757,1.0017203,0.0029075686,0,0,292.42963,381.2401,-155.44,202.61,1.0006053,1.0011821
2505.200250064591,1.0016502,0.0029075686,183994,0.9816669,1.0016502,0.0029075686,2048,0,292.43182,381.23895,-88.42,245.47,1.0007848,1.001837
2505.2071951475095,0.9991919,0.0029075686,183995,0.9792223,0.9991919,0.0029075686,0,0,292.4303,381.23883,-37.32,322.92,0.9993086,0.99965835
2505.2141402302154,1.0032583,0.0029075686,183996,0.9831765,1.0032583,0.0029075686,0,0,292.4294,381.2399,-110.39,302.79,1.0021328,1.0043283
2505.221085312721,1.0001645,0.0029075686,183997,0.9801183,1.0001645,0.0029075686,0,0,292.42932,381.23947,158.44,288.7,0.99906695,0.99949163
2505.2280303952252,0.9992511,0.0029075686,183998,0.9792013,0.9992511,0.0029075686,0,0,292.42932,381.23825,-41.25,249.45,0.99885654,0.99802023
2505.2349754777315,1.0025021,0.0029075686,183999,0.9823696,1.0025021,0.0029075686,0,0,292.42984,381.24,-35.45,337.44,1.000043,1.0026451
2505.241920560236,0.9928269,0.0029075686,184000,0.9728757,0.9928269,0.0029075686,0,0,292.43124,381.23984,112.55,275.73,0.99496764,0.9914888
2505.2488656427404,0.9971744,0.0029075686,184001,0.9771271,0.9971744,0.0029075686,0,0,292.43002,381.24075,83.64,263.11,0.99875605,0.99520034
2505.255810725033,0.9995163,0.0029075686,184002,0.97941756,0.9995163,0.0029075686,2048,0,292.43002,381.23987,-57.12,300.91,0.9981211,1.0014602
2505.262755807122,1.000344,0.0029075686,184003,0.9802285,1.000344,0.0029075686,0,0,292.43,381.23822,125.32,415.63,0.9998124,1.0001651
2505.269700889213,0.9966368,0.0029075686,184004,0.97659975,0.9966368,0.0029075686,0,0,292.43002,381.24286,-84.8,333.14,0.9981632,0.9955599
2505.2766459713034,1.0010166,0.0029075686,184005,0.9808997,1.0010166,0.0029075686,0,0,292.4308,381.2402,-147.67,304.95,1.0006179,1.0012599
2505.2835910533922,1.0035192,0.0029075686,184006,0.98336434,1.0035192,0.0029075686,0,0,292.429,381.24023,-226.45,290.7,1.0015285,1.003267
2505.290536135485,1.0025767,0.0029075686,184007,0.9824573,1.0025767,0.0029075686,0,0,292.43176,381.24155,-177.88,317.96,1.0019352,1.0031264
2505.2974812173607,1.0001532,0.0029075686,184008,0.98010284,1.0001532,0.0029075686,0,0,292.4302,381.23965,218.93,313.51,1.0011239,0.9976352
2505.304426299035,1.0000578,0.0029075686,184009,0.98003376,1.0000578,0.0029075686,0,0,292.43057,381.2394,161.66,342.87,1.0001049,0.9989194
2505.311371380713,1.0020748,0.0029075686,184010,0.98203886,1.0020748,0.0029075686,0,0,292.42984,381.23987,-25.95,304.03,1.0012698,1.0016105
2505.318316462387,0.9991594,0.0029075686,184011,0.9792139,0.9991594,0.0029075686,0,0,292.4281,381.24036,-184.93,266.3,0.9993916,0.99848515
2505.325261544062,0.99730235,0.0029075686,184012,0.97743,0.99730235,0.0029075686,0,0,292.42758,381.24002,-61.37,316.51,0.9976882,0.99665105
2505.332206625739,0.99843985,0.0029075686,184013,0.97858477,0.99843985,0.0029075686,0,0,292.43036,381.24033,341.7,254.41,0.9982096,0.9978372
2505.3391517072,0.9976374,0.0029075686,184014,0.9778419,0.9976374,0.0029075686,0,0,292.4292,381.2437,107.4,375.84,0.99841,0.99655044
2505.346096788462,0.998449,0.0029075686,184015,0.9786848,0.998449,0.0029075686,0,0,292.43036,381.24124,89.22,340.3,0.99774235,0.99827456
2505.3530418697223,1.0017539,0.0029075686,184016,0.98197556,1.0017539,0.0029075686,0,0,292.42993,381.24347,-123.36,246.63,1.0012689,1.0028408
2505.3669320322433,0.9962552,0.0029075686,184018,0.9766983,0.9962552,0.0029075686,0,0,292.42896,381.2396,109.64,320.01,0.99736,0.9945941
2505.3738771135027,1.0018005,0.0029075686,184019,0.98219687,1.0018005,0.0029075686,0,0,292.42987,381.24316,52.25,252.54,1.0007261,1.0035009
2505.3808221945487,1.0012078,0.0029075686,184020,0.9816814,1.0012078,0.0029075686,0,0,292.43097,381.23846,53.04,416.01,1.0014031,0.9994462
2505.387767275395,1.0003403,0.0029075686,184021,0.9808999,1.0003403,0.0029075686,0,0,292.4301,381.24146,-34.17,304.8,0.99939144,1.0009477
2505.3947123562402,1.0008086,0.0029075686,184022,0.9814315,1.0008086,0.0029075686,0,0,292.4296,381.24295,-21.98,333.16,0.99998075,1.0008545
2505.401657437085,1.001655,0.0029075686,184023,0.9823375,1.001655,0.0029075686,0,0,292.42874,381.2443,-138.67,275.45,0.99920017,1.0029744
2505.4086025179304,1.0007159,0.0029075686,184024,0.9814957,1.0007159,0.0029075686,0,0,292.4313,381.24194,172.84,342.71,1.0008501,1.0007105
2505.4155475987754,0.99912333,0.0029075686,184025,0.9800162,0.99912333,0.0029075686,0,0,292.4302,381.2427,155.29,286.83,1.0003748,0.9986715
2505.4224926794077,0.99915236,0.0029075686,184026,0.9801303,0.99915236,0.0029075686,0,0,292.42953,381.2416,45.7,360.4,0.9997691,0.9992268
2505.4294377598376,0.9971968,0.0029075686,184027,0.9783008,0.9971968,0.0029075686,0,0,292.42834,381.2401,-100.4,272.43,0.99828964,0.9961112
2505.4363828402657,1.0033549,0.0029075686,184028,0.9844346,1.0033549,0.0029075686,0,0,292.43198,381.24225,-40.18,316.37,1.0014485,1.0053761
2505.443327920696,1.0011288,0.0029075686,184029,0.982346,1.0011288,0.0029075686,0,0,292.42938,381.24014,-32.06,214.81,1.0005119,1.0011803
2505.450273001126,1.0010018,0.0029075686,184030,0.98231995,1.0010018,0.0029075686,0,0,292.43066,381.2412,-44.29,315.81,1.0023999,0.9999805
2505.4572180815553,1.0009433,0.0029075686,184031,0.98236406,1.0009433,0.0029075686,0,0,292.43045,381.24234,-263.86,201.56,1.0010146,1.0008984
2505.464163161772,0.9948682,0.0029075686,184032,0.9765057,0.9948682,0.0029075686,0,0,292.43073,381.2461,49.37,335.36,0.997061,0.9937531
2505.471108241784,0.99916345,0.0029075686,184033,0.98082906,0.99916345,0.0029075686,0,0,292.4331,381.2417,-44.8,226.98,0.9998157,0.998363
2505.4780533217977,0.99471533,0.0029075686,184034,0.97657233,0.99471533,0.0029075686,0,0,292.42947,381.24466,123.79,242.46,0.99627054,0.99409837
2505.484998401812,0.99873954,0.0029075686,184035,0.98063636,0.99873954,0.0029075686,0,0,292.42932,381.23785,-65.43,233.55,0.99972236,0.99719936
2505.4919434818253,1.0019287,0.0029075686,184036,0.98388404,1.0019287,0.0029075686,0,0,292.428,381.2437,-119.8,272.59,1.0012579,1.0020787
2505.4988885618386,1.0009394,0.0029075686,184037,0.9830315,1.0009394,0.0029075686,0,0,292.43033,381.24356,-161.79,325.55,1.0009606,1.0014185
2505.505833641639,1.0028052,0.0029075686,184038,0.98498607,1.0028052,0.0029075686,0,0,292.43112,381.24417,-170.37,285.07,1.001513,1.0044913
2505.512778721237,0.99592745,0.0029075686,184039,0.97835445,0.99592745,0.0029075686,0,0,292.43054,381.2437,-107.29,307.1,0.99628246,0.99499565
2505.519723800834,0.9977167,0.0029075686,184040,0.9802389,0.9977167,0.0029075686,2048,0,292.4318,381.24426,37.65,365.51,0.99714804,0.9984228
2505.5266688804313,1.0014825,0.0029075686,184041,0.98406863,1.0014825,0.0029075686,0,0,292.42862,381.2409,-6.14,328.08,0.9996846,1.0009006
2505.533613960029,0.99519527,0.0029075686,184042,0.97802246,0.99519527,0.0029075686,0,0,292.42978,381.24265,53.36,278.52,0.99667054,0.99329084
2505.540559039627,0.9989124,0.0029075686,184043,0.98181015,0.9989124,0.0029075686,0,0,292.4291,381.24496,1.01,366.84,0.9993068,0.9976191
2505.547504119009,0.9976666,0.0029075686,184044,0.9807227,0.9976666,0.0029075686,0,0,292.4286,381.2426,6.62,277.37,0.99805516,0.99682766
2505.5544491981905,1.0012013,0.0029075686,184045,0.98433745,1.0012013,0.0029075686,0,0,292.42908,381.242,-52.36,308.59,1.0008465,1.0005306
2505.5613942773716,1.0056,0.0029075686,184046,0.98880506,1.0056,0.0029075686,0,0,292.42996,381.24557,5.54,290.47,1.0022249,1.0087612
2505.568339356553,1.0042887,0.0029075686,184047,0.98766094,1.0042887,0.0029075686,0,0,292.4311,381.24524,-0.28,398.51,1.0032169,1.005903
2505.575284435733,0.99871725,0.0029075686,184048,0.98232853,0.99871725,0.0029075686,0,0,292.4308,381.24393,-41.26,243.21,0.99959266,0.9980095
2505.582229514914,0.9997998,0.0029075686,184049,0.98354256,0.9997998,0.0029075686,0,0,292.4304,381.2437,-222.12,283.81,0.99848205,0.99981856
2505.5891745938816,1.0000185,0.0029075686,184050,0.98390925,1.0000185,0.0029075686,0,0,292.43118,381.24472,53.73,261.33,1.000331,0.9991507
2505.5961196726444,1.006024,0.0029075686,184051,0.9899727,1.006024,0.0029075686,0,0,292.43042,381.24222,-111.75,271.32,1.0033542,1.0081228
2505.603064751409,1.001363,0.0029075686,184052,0.98554224,1.001363,0.0029075686,0,0,292.4292,381.24506,-166.16,286.47,0.9987908,1.002509
2505.610009830173,0.9960919,0.0029075686,184053,0.9805117,0.9960919,0.0029075686,0,0,292.43073,381.2442,-112.07,257.84,0.9976354,0.99598885
2505.6169549089377,0.9927419,0.0029075686,184054,0.9773731,0.9927419,0.0029075686,0,0,292.43024,381.24582,-126.62,340.37,0.9944478,0.9921932
2505.6238999877023,0.9967783,0.0029075686,184055,0.9815087,0.9967783,0.0029075686,0,0,292.43158,381.24582,15.21,318.84,0.9991827,0.9954975
2505.630845066251,1.0016766,0.0029075686,184056,0.9864964,1.0016766,0.0029075686,0,0,292.43076,381.2449,-90.33,199.15,1.0004461,1.0024744
2505.637790144598,1.0017729,0.0029075686,184057,0.9867576,1.0017729,0.0029075686,0,0,292.43103,381.24637,-187.48,265.93,1.0024717,1.0007505
2505.644735222945,1.0006557,0.0029075686,184058,0.9858252,1.0006557,0.0029075686,0,0,292.42917,381.24445,-71.92,327.88,1.0011874,0.9998728
2505.65168030129,0.99866414,0.0029075686,184059,0.9840329,0.99866414,0.0029075686,0,0,292.43195,381.2443,-22.37,308.85,0.99911815,0.9990711
2505.6586253796377,0.9997695,0.0029075686,184060,0.9852938,0.9997695,0.0029075686,0,0,292.42786,381.24493,-118.59,362.29,1.0004172,0.9989338
2505.665570457984,1.0031564,0.0029075686,184061,0.9888058,1.0031564,0.0029075686,0,0,292.42838,381.24457,-153.69,279.81,1.0015591,1.003933
2505.6725155361155,0.99801964,0.0029075686,184062,0.9839173,0.99801964,0.0029075686,0,0,292.43097,381.24448,169.23,344.58,0.9993733,0.99749845
2505.679460614046,1.002429,0.0029075686,184063,0.98844177,1.002429,0.0029075686,0,0,292.43207,381.24585,-78.41,253.97,1.0019532,1.0031941
2505.686405691975,1.0008924,0.0029075686,184064,0.9871053,1.0008924,0.0029075686,0,0,292.4315,381.24573,81.0,309.5,1.0009819,1.001175
2505.6933507699036,1.0009168,0.0029075686,184065,0.9873098,1.0009168,0.0029075686,0,0,292.43155,381.24338,15.29,392.86,1.0016886,1.0004467
2505.700295847833,0.99981314,0.0029075686,184066,0.98640275,0.99981314,0.0029075686,0,0,292.4305,381.2454,-138.28,266.1,0.9999107,1.000544
2505.7072409257617,1.000478,0.0029075686,184067,0.98724204,1.000478,0.0029075686,0,0,292.42923,381.24503,78.56,260.07,0.99916345,1.0019025
2505.7141860034767,0.9972467,0.0029075686,184068,0.98423755,0.9972467,0.0029075686,0,0,292.43185,381.24664,-190.86,305.0,0.99879587,0.9968941
2505.728076158497,1.0066113,0.0029075686,184070,0.993856,1.0066113,0.0029075686,0,0,292.43164,381.2469,-408.15,238.19,1.0023128,1.0104996
2505.73502123601,1.0037376,0.0029075686,184071,0.991208,1.0037376,0.0029075686,0,0,292.43344,381.2462,59.59,241.23,1.0037663,1.003604
2505.7419663135192,1.00139,0.0029075686,184072,0.98907995,1.00139,0.0029075686,0,0,292.42892,381.2473,-202.46,264.22,1.0016402,1.0013536
2505.74891139103,1.0038874,0.0029075686,184073,0.9917386,1.0038874,0.0029075686,0,0,292.4293,381.24707,-486.84,249.3,1.0026288,1.0059842
2505.7558564683272,1.001077,0.0029075686,184074,0.98915476,1.001077,0.0029075686,0,0,292.43024,381.24615,110.82,277.47,1.0012294,0.9996216
2505.7628015454184,0.99720824,0.0029075686,184075,0.9855249,0.99720824,0.0029075686,0,0,292.4296,381.24634,115.26,298.51,0.9994079,0.99510425
2505.769746622512,1.003249,0.0029075686,184076,0.99169016,1.003249,0.0029075686,0,0,292.4297,381.2458,-214.1,276.43,1.0010746,1.0039068
2505.7766916996047,0.9988197,0.0029075686,184077,0.98750705,0.9988197,0.0029075686,0,0,292.43036,381.2453,204.53,305.24,0.99926597,0.9981342
2505.7836367766968,0.99896497,0.0029075686,184078,0.987847,0.99896497,0.0029075686,0,0,292.4327,381.24738,60.82,323.95,0.99959767,0.99872696
2505.7975269306667,1.0008799,0.0029075686,184080,0.9901365,1.0008799,0.0029075686,0,0,292.43195,381.24683,-212.11,237.63,1.0011803,1.0013529
2505.8044720073385,0.9971859,0.0029075686,184081,0.9866806,0.9971859,0.0029075686,0,0,292.4312,381.2459,-162.17,251.6,0.9979125,0.9977699
2505.8114170840145,0.9999697,0.0029075686,184082,0.989635,0.9999697,0.0029075686,0,0,292.4287,381.24423,5.09,314.24,1.0007573,1.0004449
2505.818362160687,0.9862456,0.0029075686,184083,0.97625047,0.9862456,0.0029075686,0,0,292.4299,381.24802,-6.07,316.73,0.9889695,0.98412496
2505.8253072373586,0.9610623,0.0029075686,184084,0.9515158,0.9610623,0.0029075686,0,0,292.43106,381.24515,-80.04,352.02,0.9668778,0.9583153
2505.832252314035,0.9204856,0.0029075686,184085,0.911528,0.9204856,0.0029075686,0,0,292.43314,381.25064,68.84,256.26,0.9333689,0.9181198
2505.8391973904913,0.87759894,0.0029075686,184086,0.86923635,0.87759894,0.0029075686,0,0,292.43637,381.25873,-57.23,260.43,0.89868134,0.87054795
2505.846142466747,0.83472395,0.0029075686,184087,0.8269393,0.83472395,0.0029075686,0,0,292.43277,381.2565,-180.38,313.58,0.86149883,0.82599825
2505.8530875430006,0.78563833,0.0029075686,184088,0.7784713,0.78563833,0.0029075686,0,0,292.43314,381.2629,-271.38,328.05,0.8194446,0.77420384
2505.8600326192536,0.73572713,0.0029075686,184089,0.7291654,0.73572713,0.0029075686,0,0,292.4364,381.269,-314.53,311.18,0.7788909,0.72168565
2505.866977695509,0.6938777,0.0029075686,184090,0.6878309,0.6938777,0.0029075686,0,0,292.43927,381.27414,-204.1,278.98,0.7423028,0.6778029
2505.873922771763,0.651714,0.0029075686,184091,0.646168,0.651714,0.0029075686,0,0,292.43912,381.2757,-149.88,349.8,0.70776594,0.6330182
2505.8808678478,0.6295198,0.0029075686,184092,0.6242916,0.6295198,0.0029075686,2048,0,292.44235,381.2803,-238.12,305.15,0.68958855,0.61065143
2505.8878129236364,0.6226495,0.0029075686,184093,0.61760604,0.6226495,0.0029075686,0,0,292.44318,381.281,-187.9,270.4,0.6846996,0.60381395
2505.894757999469,0.6420502,0.0029075686,184094,0.63698137,0.6420502,0.0029075686,0,0,292.43835,381.27832,-251.36,301.45,0.700351,0.62394446
2505.901703075304,0.67557704,0.0029075686,184095,0.6703823,0.67557704,0.0029075686,0,0,292.44077,381.27457,-183.37,302.35,0.7283306,0.65820605
2505.908648151138,0.7210291,0.0029075686,184096,0.71563303,0.7210291,0.0029075686,0,0,292.43634,381.27203,13.87,215.79,0.7647161,0.70778275
2505.9155932269714,0.7685065,0.0029075686,184097,0.7629131,0.7685065,0.0029075686,0,0,292.43683,381.2661,-82.71,201.91,0.80656034,0.7559933
2505.9225383025914,0.8136084,0.0029075686,184098,0.8078539,0.8136084,0.0029075686,0,0,292.4338,381.26376,-79.52,358.98,0.8441147,0.80219674
2505.9294833780036,0.86055917,0.0029075686,184099,0.85464936,0.86055917,0.0029075686,0,0,292.43155,381.25958,-144.06,277.22,0.8835603,0.8526078
2505.936428453417,0.906084,0.0029075686,184100,0.9000476,0.906084,0.0029075686,0,0,292.4353,381.25455,-194.56,280.6,0.92068505,0.9009507
2505.943373528832,0.950742,0.0029075686,184101,0.94460315,0.950742,0.0029075686,0,0,292.4329,381.2532,-380.03,317.52,0.9574088,0.95018184
2505.950318604245,0.97883385,0.0029075686,184102,0.97271425,0.97883385,0.0029075686,0,0,292.42923,381.24918,-134.55,311.74,0.9832221,0.97681797
2505.9572636796593,0.9989379,0.0029075686,184103,0.99289715,0.9989379,0.0029075686,0,0,292.43063,381.25018,-135.98,332.07,0.99970394,0.9990032
2505.9642087548573,1.0045704,0.0029075686,184104,0.9987008,1.0045704,0.0029075686,0,0,292.43005,381.24725,-369.35,210.04,1.0028722,1.0062048
2505.9711538298498,1.003502,0.0029075686,184105,0.9978435,1.003502,0.0029075686,0,0,292.43082,381.24536,-104.33,324.12,1.0020105,1.0050404
2505.978098904843,1.0037291,0.0029075686,184106,0.9982736,1.0037291,0.0029075686,0,0,292.43207,381.2498,-95.92,315.75,1.0021775,1.0041136
2505.9919890548285,0.9978571,0.0029075686,184108,0.9928385,0.9978571,0.0029075686,0,0,292.4322,381.2484,148.46,231.95,0.9987512,0.99713176
2505.998934129823,0.9992291,0.0029075686,184109,0.99440557,0.9992291,0.0029075686,0,0,292.43216,381.24686,-121.55,348.7,0.99966097,0.99979067
2506.0058792045975,1.0036888,0.0029075686,184110,0.99904597,1.0036888,0.0029075686,0,0,292.43076,381.2469,-331.57,249.38,1.0023831,1.0037768
2506.0128242791698,1.0051836,0.0029075686,184111,1.0007356,1.0051836,0.0029075686,2048,0,292.43082,381.2466,-207.64,270.14,1.0044372,1.0056645
2506.019769353742,1.0038503,0.0029075686,184112,0.99960935,1.0038503,0.0029075686,0,0,292.42847,381.2458,-219.28,280.24,1.0024458,1.0042999
2506.0267144283116,1.0032367,0.0029075686,184113,0.99919814,1.0032367,0.0029075686,0,0,292.4295,381.24716,220.98,310.91,1.0023019,1.0031267
2506.0336595028843,1.0071079,0.0029075686,184114,1.0032538,1.0071079,0.0029075686,0,0,292.43027,381.2477,-338.45,311.74,1.0027273,1.0078181
2506.0406045774557,1.0019729,0.0029075686,184115,0.9983366,1.0019729,0.0029075686,0,0,292.43304,381.24835,-203.49,283.54,1.0021732,1.0019597
2506.047549651809,1.0047091,0.0029075686,184116,1.0012606,1.0047091,0.0029075686,0,0,292.4301,381.24933,22.67,273.86,1.0035125,1.0058523
2506.05449472596,0.99776393,0.0029075686,184117,0.9945347,0.99776393,0.0029075686,0,0,292.433,381.2476,-206.0,236.41,0.99905914,0.99590397
2506.061439800109,1.0030917,0.0029075686,184118,1.0000407,1.0030917,0.0029075686,0,0,292.43155,381.2478,-366.83,257.67,1.0018864,1.003557
2506.068384874259,1.0016874,0.0029075686,184119,0.9988347,1.0016874,0.0029075686,0,0,292.42935,381.24857,-153.44,302.2,1.0009239,1.0019829
2506.075329948409,1.0025082,0.0029075686,184120,0.9998464,1.0025082,0.0029075686,0,0,292.43204,381.248,-428.36,303.74,1.0014178,1.003939
2506.0822750225575,0.9990401,0.0029075686,184121,0.9965789,0.9990401,0.0029075686,0,0,292.43073,381.24817,-186.48,251.48,0.998918,0.9995421
2506.0892200964913,1.001576,0.0029075686,184122,0.999299,1.001576,0.0029075686,0,0,292.4289,381.24948,-116.13,312.43,1.0009218,1.0013046
2506.096165170218,1.0037619,0.0029075686,184123,1.0016698,1.0037619,0.0029075686,2048,0,292.42975,381.24817,-245.85,365.43,1.0029916,1.003359
2506.103110243943,1.0020704,0.0029075686,184124,1.00017,1.0020704,0.0029075686,0,0,292.42993,381.24896,-255.67,233.61,1.0017619,1.0029508
2506.1100553176716,1.0006001,0.0029075686,184125,0.99888897,1.0006001,0.0029075686,0,0,292.43143,381.24908,-114.68,267.4,1.0004171,1.000606
2506.1170003913976,1.0076611,0.0029075686,184126,1.0061243,1.0076611,0.0029075686,0,0,292.42926,381.2477,-327.65,348.02,1.0045462,1.0100251
2506.1239454651245,1.0003241,0.0029075686,184127,0.9989821,1.0003241,0.0029075686,0,0,292.42975,381.24994,-95.92,240.83,1.0010632,0.99916446
2506.1308905386345,1.0014373,0.0029075686,184128,1.0002761,1.0014373,0.0029075686,0,0,292.43112,381.25037,-171.0,240.84,1.0008565,1.0020235
2506.1378356119367,1.0022048,0.0029075686,184129,1.0012234,1.0022048,0.0029075686,0,0,292.42917,381.248,-262.51,376.71,1.0006709,1.0029314
2506.144780685243,0.999007,0.0029075686,184130,0.9982075,0.999007,0.0029075686,0,0,292.4288,381.24973,-390.69,258.1,0.99845326,0.99994904
2506.1517257585456,0.99864894,0.0029075686,184131,0.99802667,0.99864894,0.0029075686,0,0,292.42923,381.25085,-18.31,265.0,0.99910057,0.9996736
2506.1586708318487,1.0013891,0.0029075686,184132,1.0009409,1.0013891,0.0029075686,0,0,292.4333,381.25113,-168.66,254.84,1.0013777,0.99973375
2506.165615905154,0.9967992,0.0029075686,184133,0.9965262,0.9967992,0.0029075686,0,0,292.4318,381.25153,40.85,325.12,0.99814045,0.9971805
2506.172560978239,0.997219,0.0029075686,184134,0.99711734,0.997219,0.0029075686,0,0,292.43073,381.2498,-109.06,201.41,0.99795705,0.99680144
2506.1795060511195,0.9994276,0.0029075686,184135,0.9994956,0.9994276,0.0029075686,0,0,292.4287,381.2497,-289.2,324.47,0.9992526,1.0002658
2506.186451124,1.0008457,0.0029075686,184136,1.0010821,1.0008457,0.0029075686,0,0,292.42923,381.2491,-290.27,267.93,1.0008188,1.0013075
2506.193396196878,0.99746406,0.0029075686,184137,0.99786544,0.99746406,0.0029075686,0,0,292.431,381.24942,155.98,279.86,0.9987819,0.9960897
2506.200341269761,0.99936813,0.0029075686,184138,0.9999343,0.99936813,0.0029075686,0,0,292.43118,381.248,-115.66,189.76,1.0001708,0.997942
2506.2072863426397,1.0053297,0.0029075686,184139,1.0060623,1.0053297,0.0029075686,0,0,292.4312,381.24854,-190.15,245.24,1.0039043,1.0059882
2506.2142314152998,0.99861175,0.0029075686,184140,0.9994992,0.99861175,0.0029075686,0,0,292.4298,381.25006,-132.26,344.05,0.9983321,0.9991191
2506.2211764877584,0.99940354,0.0029075686,184141,1.0004494,0.99940354,0.0029075686,0,0,292.43085,381.24884,-52.43,256.04,0.99984896,0.9986181
2506.2281215602125,1.0011638,0.0029075686,184142,1.0023673,1.0011638,0.0029075686,0,0,292.43195,381.2506,-255.92,274.15,1.000693,1.0010463
2506.2350666326683,0.99599886,0.0029075686,184143,0.99734885,0.99599886,0.0029075686,0,0,292.42828,381.24826,-14.79,277.21,0.9977999,0.9940122
2506.242011705124,0.9987292,0.0029075686,184144,1.0002338,0.9987292,0.0029075686,0,0,292.43094,381.25082,-206.59,228.23,0.9987559,0.99910116
2506.2489567775788,0.99221855,0.0029075686,184145,0.9938608,0.99221855,0.0029075686,0,0,292.4312,381.2513,-10.91,345.75,0.995251,0.9894197
2506.2559018498177,0.99720395,0.0029075686,184146,0.99900025,0.99720395,0.0029075686,0,0,292.42953,381.2496,117.5,269.53,0.99829835,0.99586654
2506.2628469218475,1.0002898,0.0029075686,184147,1.0022354,1.0002898,0.0029075686,0,0,292.42987,381.2486,-164.27,233.37,1.0016079,0.99857366
2506.269791993877,0.9965199,0.0029075686,184148,0.99859905,0.9965199,0.0029075686,0,0,292.43207,381.25064,12.92,272.35,0.9975454,0.99612284
